SETTLEMENTDATE,Price
2010/07/06 14:00:00,0.02518
2010/07/06 14:30:00,0.02501
2010/07/06 15:00:00,0.02514
2010/07/06 15:30:00,0.02509
2010/07/06 16:00:00,0.025589999999999998
2010/07/06 16:30:00,0.025079999999999998
2010/07/06 17:00:00,0.02495
2010/07/06 17:30:00,0.02596
2010/07/06 18:00:00,0.03006
2010/07/06 18:30:00,0.02998
2010/07/06 19:00:00,0.02743
2010/07/06 19:30:00,0.02624
2010/07/06 20:00:00,0.02966
2010/07/06 20:30:00,0.03059
2010/07/06 21:00:00,0.02994
2010/07/06 21:30:00,0.02621
2010/07/06 22:00:00,0.02551
2010/07/06 22:30:00,0.030449999999999998
2010/07/06 23:00:00,0.026949999999999998
2010/07/06 23:30:00,0.0255
2010/07/07 00:00:00,0.02501
2010/07/07 00:30:00,0.02501
2010/07/07 01:00:00,0.02501
2010/07/07 01:30:00,0.026
2010/07/07 02:00:00,0.02807
2010/07/07 02:30:00,0.02662
2010/07/07 03:00:00,0.02501
2010/07/07 03:30:00,0.02501
2010/07/07 04:00:00,0.02497
2010/07/07 04:30:00,0.02497
2010/07/07 05:00:00,0.02499
2010/07/07 05:30:00,0.02501
2010/07/07 06:00:00,0.02513
2010/07/07 06:30:00,0.02501
2010/07/07 07:00:00,0.02594
2010/07/07 07:30:00,0.02543
2010/07/07 08:00:00,0.028079999999999997
2010/07/07 08:30:00,0.036090000000000004
2010/07/07 09:00:00,0.0384
2010/07/07 09:30:00,0.04603
2010/07/07 10:00:00,0.04026
2010/07/07 10:30:00,0.03661
2010/07/07 11:00:00,0.03308
2010/07/07 11:30:00,0.0304
2010/07/07 12:00:00,0.03014
2010/07/07 12:30:00,0.031
2010/07/07 13:00:00,0.03118
2010/07/07 13:30:00,0.031120000000000002
2010/07/07 14:00:00,0.03022
2010/07/07 14:30:00,0.02927
2010/07/07 15:00:00,0.02759
2010/07/07 15:30:00,0.02768
2010/07/07 16:00:00,0.02987
2010/07/07 16:30:00,0.027579999999999997
2010/07/07 17:00:00,0.02939
2010/07/07 17:30:00,0.02711
2010/07/07 18:00:00,0.03548
2010/07/07 18:30:00,0.03431
2010/07/07 19:00:00,0.03108
2010/07/07 19:30:00,0.03127
2010/07/07 20:00:00,0.03141
2010/07/07 20:30:00,0.032299999999999995
2010/07/07 21:00:00,0.03039
2010/07/07 21:30:00,0.02906
2010/07/07 22:00:00,0.02576
2010/07/07 22:30:00,0.04027
2010/07/07 23:00:00,0.03003
2010/07/07 23:30:00,0.02889
2010/07/08 00:00:00,0.0261
2010/07/08 00:30:00,0.02501
2010/07/08 01:00:00,0.02501
2010/07/08 01:30:00,0.02852
2010/07/08 02:00:00,0.02798
2010/07/08 02:30:00,0.02566
2010/07/08 03:00:00,0.02497
2010/07/08 03:30:00,0.024579999999999998
2010/07/08 04:00:00,0.02117
2010/07/08 04:30:00,0.02382
2010/07/08 05:00:00,0.02497
2010/07/08 05:30:00,0.02542
2010/07/08 06:00:00,0.0255
2010/07/08 06:30:00,0.026019999999999998
2010/07/08 07:00:00,0.02552
2010/07/08 07:30:00,0.02555
2010/07/08 08:00:00,0.02836
2010/07/08 08:30:00,0.03194
2010/07/08 09:00:00,0.03207
2010/07/08 09:30:00,0.032299999999999995
2010/07/08 10:00:00,0.03379
2010/07/08 10:30:00,0.03121
2010/07/08 11:00:00,0.03005
2010/07/08 11:30:00,0.02877
2010/07/08 12:00:00,0.027469999999999998
2010/07/08 12:30:00,0.02671
2010/07/08 13:00:00,0.02892
2010/07/08 13:30:00,0.02718
2010/07/08 14:00:00,0.02569
2010/07/08 14:30:00,0.02578
2010/07/08 15:00:00,0.02551
2010/07/08 15:30:00,0.02551
2010/07/08 16:00:00,0.02551
2010/07/08 16:30:00,0.02573
2010/07/08 17:00:00,0.02551
2010/07/08 17:30:00,0.02355
2010/07/08 18:00:00,0.03023
2010/07/08 18:30:00,0.02979
2010/07/08 19:00:00,0.02788
2010/07/08 19:30:00,0.02936
2010/07/08 20:00:00,0.03234
2010/07/08 20:30:00,0.03377
2010/07/08 21:00:00,0.03395
2010/07/08 21:30:00,0.02924
2010/07/08 22:00:00,0.02561
2010/07/08 22:30:00,0.03314
2010/07/08 23:00:00,0.0304
2010/07/08 23:30:00,0.028329999999999998
2010/07/09 00:00:00,0.026010000000000002
2010/07/09 00:30:00,0.0255
2010/07/09 01:00:00,0.02542
2010/07/09 01:30:00,0.02639
2010/07/09 02:00:00,0.02537
2010/07/09 02:30:00,0.0255
2010/07/09 03:00:00,0.02478
2010/07/09 03:30:00,0.02035
2010/07/09 04:00:00,0.0169
2010/07/09 04:30:00,0.01511
2010/07/09 05:00:00,0.017329999999999998
2010/07/09 05:30:00,0.02542
2010/07/09 06:00:00,0.02598
2010/07/09 06:30:00,0.026510000000000002
2010/07/09 07:00:00,0.02548
2010/07/09 07:30:00,0.02533
2010/07/09 08:00:00,0.02552
2010/07/09 08:30:00,0.026670000000000003
2010/07/09 09:00:00,0.02896
2010/07/09 09:30:00,0.030789999999999998
2010/07/09 10:00:00,0.03008
2010/07/09 10:30:00,0.02757
2010/07/09 11:00:00,0.026010000000000002
2010/07/09 11:30:00,0.0255
2010/07/09 12:00:00,0.02534
2010/07/09 12:30:00,0.0255
2010/07/09 13:00:00,0.0255
2010/07/09 13:30:00,0.0255
2010/07/09 14:00:00,0.0255
2010/07/09 14:30:00,0.02572
2010/07/09 15:00:00,0.025589999999999998
2010/07/09 15:30:00,0.0255
2010/07/09 16:00:00,0.0255
2010/07/09 16:30:00,0.0255
2010/07/09 17:00:00,0.02534
2010/07/09 17:30:00,0.026269999999999998
2010/07/09 18:00:00,0.02828
2010/07/09 18:30:00,0.02798
2010/07/09 19:00:00,0.027030000000000002
2010/07/09 19:30:00,0.02549
2010/07/09 20:00:00,0.02542
2010/07/09 20:30:00,0.0255
2010/07/09 21:00:00,0.02546
2010/07/09 21:30:00,0.0255
2010/07/09 22:00:00,0.0255
2010/07/09 22:30:00,0.031059999999999997
2010/07/09 23:00:00,0.02591
2010/07/09 23:30:00,0.02612
2010/07/10 00:00:00,0.02539
2010/07/10 00:30:00,0.0255
2010/07/10 01:00:00,0.02517
2010/07/10 01:30:00,0.02571
2010/07/10 02:00:00,0.02389
2010/07/10 02:30:00,0.02469
2010/07/10 03:00:00,0.02199
2010/07/10 03:30:00,0.01769
2010/07/10 04:00:00,0.013099999999999999
2010/07/10 04:30:00,0.013359999999999999
2010/07/10 05:00:00,0.01357
2010/07/10 05:30:00,0.01583
2010/07/10 06:00:00,0.01932
2010/07/10 06:30:00,0.020059999999999998
2010/07/10 07:00:00,0.02071
2010/07/10 07:30:00,0.022879999999999998
2010/07/10 08:00:00,0.02499
2010/07/10 08:30:00,0.02524
2010/07/10 09:00:00,0.0255
2010/07/10 09:30:00,0.0255
2010/07/10 10:00:00,0.0255
2010/07/10 10:30:00,0.0255
2010/07/10 11:00:00,0.0255
2010/07/10 11:30:00,0.0255
2010/07/10 12:00:00,0.02604
2010/07/10 12:30:00,0.0255
2010/07/10 13:00:00,0.0255
2010/07/10 13:30:00,0.0255
2010/07/10 14:00:00,0.02549
2010/07/10 14:30:00,0.0255
2010/07/10 15:00:00,0.02547
2010/07/10 15:30:00,0.02549
2010/07/10 16:00:00,0.0255
2010/07/10 16:30:00,0.0255
2010/07/10 17:00:00,0.0255
2010/07/10 17:30:00,0.02655
2010/07/10 18:00:00,0.02958
2010/07/10 18:30:00,0.0293
2010/07/10 19:00:00,0.02768
2010/07/10 19:30:00,0.02533
2010/07/10 20:00:00,0.0255
2010/07/10 20:30:00,0.0255
2010/07/10 21:00:00,0.02542
2010/07/10 21:30:00,0.0255
2010/07/10 22:00:00,0.0255
2010/07/10 22:30:00,0.0255
2010/07/10 23:00:00,0.02542
2010/07/10 23:30:00,0.02584
2010/07/11 00:00:00,0.02555
2010/07/11 00:30:00,0.02471
2010/07/11 01:00:00,0.02125
2010/07/11 01:30:00,0.02157
2010/07/11 02:00:00,0.01881
2010/07/11 02:30:00,0.01831
2010/07/11 03:00:00,0.014119999999999999
2010/07/11 03:30:00,0.01482
2010/07/11 04:00:00,0.01298
2010/07/11 04:30:00,0.012
2010/07/11 05:00:00,0.01246
2010/07/11 05:30:00,0.013869999999999999
2010/07/11 06:00:00,0.01438
2010/07/11 06:30:00,0.01329
2010/07/11 07:00:00,0.01507
2010/07/11 07:30:00,0.01525
2010/07/11 08:00:00,0.01835
2010/07/11 08:30:00,0.02096
2010/07/11 09:00:00,0.02216
2010/07/11 09:30:00,0.02429
2010/07/11 10:00:00,0.02498
2010/07/11 10:30:00,0.02523
2010/07/11 11:00:00,0.025079999999999998
2010/07/11 11:30:00,0.025079999999999998
2010/07/11 12:00:00,0.025079999999999998
2010/07/11 12:30:00,0.02499
2010/07/11 13:00:00,0.02442
2010/07/11 13:30:00,0.024
2010/07/11 14:00:00,0.02484
2010/07/11 14:30:00,0.02284
2010/07/11 15:00:00,0.02325
2010/07/11 15:30:00,0.02419
2010/07/11 16:00:00,0.02509
2010/07/11 16:30:00,0.025160000000000002
2010/07/11 17:00:00,0.0255
2010/07/11 17:30:00,0.02616
2010/07/11 18:00:00,0.02897
2010/07/11 18:30:00,0.03155
2010/07/11 19:00:00,0.03158
2010/07/11 19:30:00,0.02678
2010/07/11 20:00:00,0.0255
2010/07/11 20:30:00,0.0255
2010/07/11 21:00:00,0.0255
2010/07/11 21:30:00,0.02542
2010/07/11 22:00:00,0.02526
2010/07/11 22:30:00,0.02518
2010/07/11 23:00:00,0.02493
2010/07/11 23:30:00,0.024829999999999998
2010/07/12 00:00:00,0.02348
2010/07/12 00:30:00,0.020059999999999998
2010/07/12 01:00:00,0.01982
2010/07/12 01:30:00,0.02146
2010/07/12 02:00:00,0.0197
2010/07/12 02:30:00,0.018510000000000002
2010/07/12 03:00:00,0.01771
2010/07/12 03:30:00,0.01368
2010/07/12 04:00:00,0.014240000000000001
2010/07/12 04:30:00,0.017079999999999998
2010/07/12 05:00:00,0.02044
2010/07/12 05:30:00,0.02293
2010/07/12 06:00:00,0.02451
2010/07/12 06:30:00,0.02479
2010/07/12 07:00:00,0.0255
2010/07/12 07:30:00,0.02534
2010/07/12 08:00:00,0.0255
2010/07/12 08:30:00,0.0255
2010/07/12 09:00:00,0.0255
2010/07/12 09:30:00,0.0255
2010/07/12 10:00:00,0.0255
2010/07/12 10:30:00,0.0255
2010/07/12 11:00:00,0.0255
2010/07/12 11:30:00,0.0255
2010/07/12 12:00:00,0.0255
2010/07/12 12:30:00,0.0255
2010/07/12 13:00:00,0.02541
2010/07/12 13:30:00,0.0255
2010/07/12 14:00:00,0.02563
2010/07/12 14:30:00,0.02543
2010/07/12 15:00:00,0.02501
2010/07/12 15:30:00,0.02501
2010/07/12 16:00:00,0.02528
2010/07/12 16:30:00,0.02547
2010/07/12 17:00:00,0.0255
2010/07/12 17:30:00,0.02594
2010/07/12 18:00:00,0.02671
2010/07/12 18:30:00,0.02768
2010/07/12 19:00:00,0.02699
2010/07/12 19:30:00,0.0254
2010/07/12 20:00:00,0.02555
2010/07/12 20:30:00,0.0255
2010/07/12 21:00:00,0.0255
2010/07/12 21:30:00,0.02597
2010/07/12 22:00:00,0.025079999999999998
2010/07/12 22:30:00,0.0256
2010/07/12 23:00:00,0.02523
2010/07/12 23:30:00,0.024460000000000003
2010/07/13 00:00:00,0.0228
2010/07/13 00:30:00,0.02084
2010/07/13 01:00:00,0.019530000000000002
2010/07/13 01:30:00,0.02283
2010/07/13 02:00:00,0.01778
2010/07/13 02:30:00,0.01659
2010/07/13 03:00:00,0.01248
2010/07/13 03:30:00,0.012
2010/07/13 04:00:00,0.011630000000000001
2010/07/13 04:30:00,0.01173
2010/07/13 05:00:00,0.01092
2010/07/13 05:30:00,0.01647
2010/07/13 06:00:00,0.019960000000000002
2010/07/13 06:30:00,0.02232
2010/07/13 07:00:00,0.02475
2010/07/13 07:30:00,0.025
2010/07/13 08:00:00,0.02536
2010/07/13 08:30:00,0.0255
2010/07/13 09:00:00,0.02557
2010/07/13 09:30:00,0.0255
2010/07/13 10:00:00,0.0255
2010/07/13 10:30:00,0.0255
2010/07/13 11:00:00,0.02533
2010/07/13 11:30:00,0.02534
2010/07/13 12:00:00,0.02545
2010/07/13 12:30:00,0.0255
2010/07/13 13:00:00,0.02543
2010/07/13 13:30:00,0.02533
2010/07/13 14:00:00,0.02534
2010/07/13 14:30:00,0.02522
2010/07/13 15:00:00,0.02501
2010/07/13 15:30:00,0.02466
2010/07/13 16:00:00,0.0253
2010/07/13 16:30:00,0.02544
2010/07/13 17:00:00,0.0255
2010/07/13 17:30:00,0.02582
2010/07/13 18:00:00,0.02612
2010/07/13 18:30:00,0.02595
2010/07/13 19:00:00,0.02551
2010/07/13 19:30:00,0.02541
2010/07/13 20:00:00,0.0255
2010/07/13 20:30:00,0.02542
2010/07/13 21:00:00,0.02501
2010/07/13 21:30:00,0.02501
2010/07/13 22:00:00,0.02484
2010/07/13 22:30:00,0.02499
2010/07/13 23:00:00,0.022629999999999997
2010/07/13 23:30:00,0.02262
2010/07/14 00:00:00,0.01975
2010/07/14 00:30:00,0.019350000000000003
2010/07/14 01:00:00,0.019010000000000003
2010/07/14 01:30:00,0.0216
2010/07/14 02:00:00,0.01948
2010/07/14 02:30:00,0.01744
2010/07/14 03:00:00,0.0167
2010/07/14 03:30:00,0.01512
2010/07/14 04:00:00,0.00822
2010/07/14 04:30:00,0.00903
2010/07/14 05:00:00,0.01468
2010/07/14 05:30:00,0.01723
2010/07/14 06:00:00,0.02017
2010/07/14 06:30:00,0.02205
2010/07/14 07:00:00,0.023440000000000003
2010/07/14 07:30:00,0.02354
2010/07/14 08:00:00,0.02549
2010/07/14 08:30:00,0.0255
2010/07/14 09:00:00,0.0255
2010/07/14 09:30:00,0.0255
2010/07/14 10:00:00,0.0255
2010/07/14 10:30:00,0.0255
2010/07/14 11:00:00,0.0255
2010/07/14 11:30:00,0.0255
2010/07/14 12:00:00,0.02549
2010/07/14 12:30:00,0.02547
2010/07/14 13:00:00,0.0251
2010/07/14 13:30:00,0.02485
2010/07/14 14:00:00,0.025
2010/07/14 14:30:00,0.025
2010/07/14 15:00:00,0.025
2010/07/14 15:30:00,0.025
2010/07/14 16:00:00,0.02521
2010/07/14 16:30:00,0.02549
2010/07/14 17:00:00,0.0255
2010/07/14 17:30:00,0.02856
2010/07/14 18:00:00,0.0352
2010/07/14 18:30:00,0.02896
2010/07/14 19:00:00,0.027
2010/07/14 19:30:00,0.02572
2010/07/14 20:00:00,0.0255
2010/07/14 20:30:00,0.0255
2010/07/14 21:00:00,0.0255
2010/07/14 21:30:00,0.02542
2010/07/14 22:00:00,0.02532
2010/07/14 22:30:00,0.02599
2010/07/14 23:00:00,0.02533
2010/07/14 23:30:00,0.02525
2010/07/15 00:00:00,0.024
2010/07/15 00:30:00,0.02129
2010/07/15 01:00:00,0.019780000000000002
2010/07/15 01:30:00,0.0223
2010/07/15 02:00:00,0.019969999999999998
2010/07/15 02:30:00,0.02079
2010/07/15 03:00:00,0.01948
2010/07/15 03:30:00,0.01852
2010/07/15 04:00:00,0.016829999999999998
2010/07/15 04:30:00,0.01644
2010/07/15 05:00:00,0.01803
2010/07/15 05:30:00,0.01995
2010/07/15 06:00:00,0.02264
2010/07/15 06:30:00,0.02539
2010/07/15 07:00:00,0.02551
2010/07/15 07:30:00,0.02557
2010/07/15 08:00:00,0.026170000000000002
2010/07/15 08:30:00,0.0265
2010/07/15 09:00:00,0.0265
2010/07/15 09:30:00,0.0265
2010/07/15 10:00:00,0.02652
2010/07/15 10:30:00,0.025670000000000002
2010/07/15 11:00:00,0.0255
2010/07/15 11:30:00,0.0255
2010/07/15 12:00:00,0.0255
2010/07/15 12:30:00,0.0255
2010/07/15 13:00:00,0.02547
2010/07/15 13:30:00,0.0255
2010/07/15 14:00:00,0.0255
2010/07/15 14:30:00,0.0255
2010/07/15 15:00:00,0.02536
2010/07/15 15:30:00,0.02521
2010/07/15 16:00:00,0.02529
2010/07/15 16:30:00,0.0255
2010/07/15 17:00:00,0.0255
2010/07/15 17:30:00,0.02622
2010/07/15 18:00:00,0.03279
2010/07/15 18:30:00,0.03825
2010/07/15 19:00:00,0.038270000000000005
2010/07/15 19:30:00,0.02984
2010/07/15 20:00:00,0.02845
2010/07/15 20:30:00,0.02898
2010/07/15 21:00:00,0.0273
2010/07/15 21:30:00,0.02619
2010/07/15 22:00:00,0.0255
2010/07/15 22:30:00,0.02829
2010/07/15 23:00:00,0.026760000000000003
2010/07/15 23:30:00,0.026109999999999998
2010/07/16 00:00:00,0.0255
2010/07/16 00:30:00,0.0255
2010/07/16 01:00:00,0.02517
2010/07/16 01:30:00,0.02625
2010/07/16 02:00:00,0.02537
2010/07/16 02:30:00,0.0254
2010/07/16 03:00:00,0.02206
2010/07/16 03:30:00,0.02149
2010/07/16 04:00:00,0.02
2010/07/16 04:30:00,0.01984
2010/07/16 05:00:00,0.020640000000000002
2010/07/16 05:30:00,0.02539
2010/07/16 06:00:00,0.02539
2010/07/16 06:30:00,0.02557
2010/07/16 07:00:00,0.02553
2010/07/16 07:30:00,0.025670000000000002
2010/07/16 08:00:00,0.027460000000000002
2010/07/16 08:30:00,0.0282
2010/07/16 09:00:00,0.028079999999999997
2010/07/16 09:30:00,0.027489999999999997
2010/07/16 10:00:00,0.027489999999999997
2010/07/16 10:30:00,0.02677
2010/07/16 11:00:00,0.026170000000000002
2010/07/16 11:30:00,0.02539
2010/07/16 12:00:00,0.02541
2010/07/16 12:30:00,0.02549
2010/07/16 13:00:00,0.02547
2010/07/16 13:30:00,0.0255
