Building,Total Profit,Total Emissions,Setup,Time
22,-829.6609685791557,3175.2057652982553,LL_PPO_OnlyCost_Table3,-6825.612521409988
23,-1060.440651228919,3960.9405272653494,LL_PPO_OnlyCost_Table3,-6825.612521409988
23,-1102.9078394248054,4223.9976529111,LL_PPO_OnlyCost_Table3,-6825.612521409988
23,-1075.3053463815204,4027.773526936888,LL_PPO_OnlyCost_Table3,-6825.612521409988
24,-457.51355895961944,2805.8305277120953,LL_PPO_OnlyCost_Table3,-6825.612521409988
24,-591.041506979791,3636.8374828199385,LL_PPO_OnlyCost_Table3,-6825.612521409988
24,-590.8631422067646,3635.8777413303383,LL_PPO_OnlyCost_Table3,-6825.612521409988
25,-1481.6677009495456,5367.5865796813,LL_PPO_OnlyCost_Table3,-6825.612521409988
25,-1447.2807931161688,5173.767201305049,LL_PPO_OnlyCost_Table3,-6825.612521409988
25,-1503.2314416796637,5525.243484197788,LL_PPO_OnlyCost_Table3,-6825.612521409988
26,-1831.138512761222,7150.471139511549,LL_PPO_OnlyCost_Table3,-6825.612521409988
26,-1829.6717626499917,7159.111595627512,LL_PPO_OnlyCost_Table3,-6825.612521409988
26,-1829.6717626499917,7159.111595627512,LL_PPO_OnlyCost_Table3,-6825.612521409988
27,-1129.4330855226422,4495.939771980516,LL_PPO_OnlyCost_Table3,-6825.612521409988
27,-1220.5816927323767,5162.16746468073,LL_PPO_OnlyCost_Table3,-6825.612521409988
27,-1129.7252340440211,4495.5035098795315,LL_PPO_OnlyCost_Table3,-6825.612521409988
28,-668.7143178676482,2546.9023914890977,LL_PPO_OnlyCost_Table3,-6825.612521409988
28,-706.3488694722755,2769.651433453106,LL_PPO_OnlyCost_Table3,-6825.612521409988
28,-881.0360966018403,4031.025744636692,LL_PPO_OnlyCost_Table3,-6825.612521409988
29,-1072.522909975142,4204.176713678114,LL_PPO_OnlyCost_Table3,-6825.612521409988
29,-1054.4049658540905,3993.915534518998,LL_PPO_OnlyCost_Table3,-6825.612521409988
29,-1041.7452950839895,3883.184747817899,LL_PPO_OnlyCost_Table3,-6825.612521409988
30,-860.8321637796059,3937.5939565420676,LL_PPO_OnlyCost_Table3,-6825.612521409988
30,-719.3822283599966,3128.5085813383375,LL_PPO_OnlyCost_Table3,-6825.612521409988
30,-850.9998407410628,4022.6485968270126,LL_PPO_OnlyCost_Table3,-6825.612521409988
